Date,Region,Place,Trigger,Weak Layer,Depth_inches,Width_inches,Vertical_inches,Aspect,Elevation_feet
3/20/2022,Logan,Crescent Lake Canyon,Snowmobiler,Facets,24.0,1200.0,4200.0,North,8700.0
3/21/2022,Salt Lake,LSB North,Skier,Density Change,12.0,360.0,4800.0,Northeast,10400.0
3/19/2022,Skyline,Jordan Canyon,Snowmobiler,Facets,36.0,4800.0,4800.0,Northeast,10200.0
3/26/2022,Logan,Bird Canyon,Natural,Facets,36.0,3600.0,21000.0,Northeast,8600.0
3/27/2022,Logan,Shumway Canyon,Natural,Facets,36.0,1200.0,15000.0,Northeast,8400.0
3/26/2022,Skyline,Seeley Canyon,Snowmobiler,Facets,36.0,7200.0,6000.0,Northeast,10500.0
3/30/2022,Salt Lake,Murdock Peak,Natural,Unknown,8.0,2400.0,1800.0,Northeast,9300.0
3/27/2022,Logan,Millville Peak,Natural,Facets,24.0,2400.0,7200.0,North,8900.0
4/2/2022,Skyline,Jordan Canyon,Snowmobiler,Facets,48.0,4800.0,6000.0,Northeast,10400.0
4/5/2022,Ogden,North Fork,Unknown,Unknown,9.0,8400.0,3000.0,Northeast,9200.0
4/12/2022,Salt Lake,Two Dogs,Skier,New Snow/Old Snow Interface,18.0,600.0,4800.0,North,10200.0
4/15/2022,Salt Lake,Murdock Peak,Natural,New Snow/Old Snow Interface,5.0,1200.0,1200.0,Northeast,9100.0
4/15/2022,Salt Lake,Murdock Peak,Natural,New Snow/Old Snow Interface,5.0,1200.0,1200.0,North,9000.0
4/16/2022,Logan,Millville Peak,Unknown,New Snow/Old Snow Interface,20.0,1200.0,9600.0,North,9200.0
4/11/2022,Uintas,Moffit Peak,Natural,Facets,96.0,1800.0,6000.0,Northeast,10500.0
4/23/2022,Salt Lake,Maybird Gulch,Natural,Density Change,18.0,3600.0,7200.0,Northeast,10600.0
4/24/2022,Salt Lake,Maybird Gulch,Unknown,Unknown,8.0,360.0,6000.0,Northeast,10500.0
4/20/2022,Skyline,Blue Slide Fork,Natural,Facets,42.0,4800.0,5400.0,Northeast,10100.0
4/25/2022,Salt Lake,Mongo no,Skier,New Snow/Old Snow Interface,24.0,600.0,4800.0,North,10200.0
5/22/2022,Salt Lake,Park City Ridgeline,Natural,Ground Interface,42.0,1800.0,9600.0,Northeast,9800.0
10/23/2022,Salt Lake,High Greeley,Skier,Density Change,4.0,1800.0,3600.0,Northeast,9500.0
11/3/2022,Salt Lake,Two Dogs,Skier,Density Change,10.0,360.0,3600.0,North,10200.0
3/12/2022,Skyline,Rolfson,Snowmobiler,Facets,54.0,12000.0,9600.0,Northeast,10200.0
11/9/2022,Salt Lake,Park City,Skier,New Snow/Old Snow Interface,24.0,480.0,1800.0,Northeast,9600.0
11/12/2022,Uintas,Wolf Creek,Skier,New Snow/Old Snow Interface,16.0,2400.0,1200.0,Northwest,9500.0
11/16/2022,Salt Lake,Upper Red Pine,Skier,Unknown,8.0,840.0,6000.0,Northeast,10600.0
11/29/2022,Salt Lake,Mill D North,Skier,New Snow/Old Snow Interface,12.0,360.0,360.0,North,8600.0
11/29/2022,Salt Lake,Emma Ridges,Skier,Facets,16.0,720.0,480.0,East,9300.0
11/30/2022,Salt Lake,Tuscarora,Natural,Facets,20.0,2100.0,3000.0,Northeast,10100.0
12/1/2022,Salt Lake,Cone,Natural,New Snow,12.0,1200.0,3000.0,Northeast,9000.0
12/2/2022,Salt Lake,West Willow,Skier,Facets,36.0,3000.0,4800.0,Northeast,9400.0
12/2/2022,Salt Lake,10420,Skier,Facets,15.0,1800.0,1200.0,North,9600.0
12/2/2022,Salt Lake,Lanes Leap,Skier,Facets,15.0,1800.0,1200.0,North,9600.0
12/1/2022,Salt Lake,Bear Trap,Natural,Facets,20.0,1200.0,720.0,West,8000.0
12/2/2022,Skyline,Staker,Natural,Facets,18.0,4800.0,8400.0,Northeast,10300.0
12/2/2022,Salt Lake,Silver Fork,Skier,Facets,14.0,360.0,240.0,Northeast,8200.0
12/2/2022,Logan,Fairgrounds,Snowmobiler,Facets,30.0,7200.0,8400.0,East,9500.0
12/2/2022,Logan,Tony Grove Road,Unknown,Surface Hoar,12.0,1800.0,600.0,East,6500.0
12/3/2022,Logan,Cornice Ridge,Natural,Facets,36.0,3000.0,7200.0,East,9400.0
12/2/2022,Salt Lake,Summit Park,Unknown,Facets,14.0,540.0,3000.0,North,8400.0
12/2/2022,Moab,La Sal Mountains,Natural,Facets,18.0,1500.0,8400.0,Northwest,11500.0
12/3/2022,Salt Lake,Soldier Fork,Skier,Facets,36.0,3000.0,9600.0,Northeast,9100.0
12/3/2022,Uintas,Mill Hollow/Duchesne Ridge,Natural,Facets,30.0,1800.0,3600.0,East,9800.0
12/4/2022,Skyline,Black Canyon,Snowmobiler,Facets,20.0,960.0,1200.0,Northeast,10600.0
12/3/2022,Salt Lake,Park City Ridgeline,Unknown,Facets,48.0,3600.0,6000.0,East,9700.0
12/4/2022,Uintas,Roundy Basin,Unknown,Facets,24.0,840.0,1200.0,Northeast,10000.0
12/5/2022,Salt Lake,Dog Lake area,Skier,New Snow,10.0,1080.0,2100.0,East,9600.0
12/5/2022,Salt Lake,No No Name,Skier,Facets,36.0,3600.0,4800.0,East,9700.0
12/6/2022,Salt Lake,Dutch Draw,Unknown,Facets,12.0,2100.0,7200.0,East,9900.0
12/6/2022,Salt Lake,Snake Creek,Natural,New Snow/Old Snow Interface,14.0,1200.0,5400.0,Northeast,9700.0
12/2/2022,Logan,Green Gate Area,Unknown,Surface Hoar,12.0,1200.0,2400.0,West,7400.0
12/6/2022,Salt Lake,Daly Canyon,Unknown,Facets,12.0,4200.0,2400.0,West,7500.0
12/7/2022,Moab,Red Snow Cirque,Natural,Facets,48.0,6000.0,3600.0,Northeast,11600.0
12/2/2022,Provo,Snake Creek,Unknown,Facets,8.0,1800.0,1200.0,North,7900.0
12/2/2022,Provo,Snake Creek,Unknown,Facets,8.0,1200.0,360.0,North,7900.0
12/10/2022,Salt Lake,West Monitor,Unknown,New Snow/Old Snow Interface,12.0,1800.0,4800.0,Northeast,9900.0
12/10/2022,Salt Lake,Mill D North,Skier,Density Change,15.0,1800.0,240.0,Northeast,9200.0
12/10/2022,Salt Lake,Lanes Leap,Skier,New Snow/Old Snow Interface,12.0,600.0,1200.0,North,9600.0
12/12/2022,Salt Lake,Daly Canyon,Skier,Facets,18.0,300.0,600.0,East,7500.0
12/12/2022,Salt Lake,Summit Park,Unknown,Facets,24.0,600.0,120.0,North,7200.0
12/12/2022,Ogden,Cutler Ridge,Skier,Facets,18.0,960.0,1500.0,Northeast,7500.0
12/13/2022,Logan,Beaver Mountain Backcountry,Snowboarder,Depth Hoar,24.0,720.0,1200.0,East,7100.0
12/13/2022,Salt Lake,Pink Pine,Skier,Facets,36.0,720.0,2400.0,North,7800.0
12/11/2022,Logan,Sunrise Hill,Snow Bike,Facets,24.0,960.0,1200.0,East,7800.0
12/13/2022,Moab,Red Snow Cirque,Natural,Facets,36.0,720.0,1200.0,Northwest,11100.0
12/13/2022,Moab,Tukno NE Face,Natural,Facets,30.0,1800.0,9600.0,Northeast,11200.0
12/13/2022,Moab,Gold Basin,Natural,Facets,30.0,840.0,2400.0,Northeast,10800.0
12/13/2022,Logan,Wellsville Mountain Wilderness,Natural,Facets,24.0,3000.0,15000.0,East,7400.0
12/15/2022,Provo,Box Elder,Natural,Facets,48.0,12000.0,9600.0,East,10200.0
12/13/2022,Moab,Noriega Face,Natural,Facets,24.0,1800.0,7200.0,North,10400.0
12/16/2022,Uintas,Shingle Mill,Snowmobiler,Facets,36.0,2400.0,3600.0,Northeast,9900.0
12/13/2022,Uintas,Moffit Environs,Unknown,Facets,36.0,1800.0,1800.0,East,9600.0
12/15/2022,Ogden,Cutler Ridge,Skier,Facets,36.0,600.0,1200.0,Northeast,8000.0
12/16/2022,Skyline,Philadelphia Flats,Snowmobiler,Facets,30.0,1500.0,1200.0,North,10100.0
12/16/2022,Uintas,Humpy Bowl,Snowmobiler,Facets,48.0,1500.0,4800.0,Northeast,10100.0
12/17/2022,Uintas,Tower Mountain,Unknown,Facets,60.0,1500.0,3600.0,Southeast,10200.0
12/17/2022,Uintas,Little West Fork,Unknown,Unknown,48.0,1800.0,2100.0,Northeast,10200.0
12/17/2022,Skyline,White Mountain,Snowmobiler,Facets,24.0,8400.0,3000.0,Northeast,10500.0
12/15/2022,Logan,Big Baldy Shoulder,Natural,Facets,48.0,3600.0,15000.0,Northwest,8400.0
12/18/2022,Uintas,Roundy Basin,Snowmobiler,Facets,30.0,1200.0,2400.0,Northeast,10200.0
12/21/2022,Logan,East of Mahogany Drive,Natural,Facets,24.0,6000.0,6000.0,East,7400.0
12/22/2022,Salt Lake,Michigan City,Natural,Unknown,12.0,240.0,2400.0,Southeast,9800.0
12/21/2022,Uintas,Upper Weber Canyon,Natural,Facets,30.0,3600.0,4800.0,Northeast,9600.0
12/21/2022,Logan,Raspberry Patch,Natural,Facets,16.0,720.0,720.0,East,6200.0
12/24/2022,Uintas,Upper Weber Canyon,Explosive,Facets,48.0,3600.0,4800.0,Northeast,10000.0
12/22/2022,Skyline,BBQ Bowl,Natural,Facets,30.0,2400.0,6000.0,East,10100.0
12/27/2022,Logan,Red Banks,Natural,Ground Interface,8.0,300.0,2400.0,East,6500.0
12/28/2022,Ogden,Rodeo Ridge,Skier,Facets,24.0,3000.0,7200.0,East,7100.0
12/29/2022,Salt Lake,Dutch Draw,Skier,Density Change,18.0,4200.0,8400.0,East,10000.0
12/28/2022,Salt Lake,Butler Fork,Unknown,Facets,42.0,840.0,1500.0,Northwest,8000.0
12/31/2022,Logan,Gibson Canyon,Natural,Facets,36.0,12000.0,27000.0,East,8500.0
12/31/2022,Logan,Old Logway Canyon,Natural,Facets,36.0,7200.0,27000.0,East,8500.0
12/31/2022,Salt Lake,Willows,Unknown,New Snow/Old Snow Interface,24.0,360.0,240.0,North,9400.0
12/27/2022,Moab,Middle Cirque,Natural,Facets,48.0,4200.0,6000.0,Northwest,11500.0
12/27/2022,Moab,Middle Cirque,Natural,Facets,48.0,3000.0,3600.0,Unknown,11700.0
12/27/2022,Moab,Middle Cirque,Natural,Facets,48.0,2400.0,2400.0,Northeast,11800.0
12/27/2022,Moab,Middle Cirque,Natural,Facets,48.0,6000.0,2400.0,Northeast,11800.0
12/27/2022,Moab,Red Snow Cirque,Natural,Facets,48.0,2100.0,4800.0,Northeast,11800.0
12/27/2022,Moab,Red Snow Cirque,Natural,Facets,48.0,2400.0,92275.94211408714,Southeast,1578.8350062524953
12/27/2022,Moab,Tukno NE Face,Natural,Facets,48.0,3000.0,2400.0,East,11100.0
12/27/2022,Moab,Tukno NE Face,Natural,Facets,48.0,4800.0,9600.0,Northeast,11200.0
12/27/2022,Moab,Gravel Pit Lanes,Natural,Facets,48.0,4800.0,8400.0,Unknown,11200.0
12/27/2022,Moab,Mount Mellenthin,Natural,Facets,48.0,1500.0,7200.0,Southwest,11700.0
12/27/2022,Moab,Exxons Folley,Natural,Facets,48.0,2400.0,6000.0,North,10800.0
10/25/2022,Moab,Gravel Pit Lanes,Natural,Unknown,18.0,1500.0,12000.0,Northeast,11600.0
1/1/2023,Salt Lake,Murdock Peak,Skier,New Snow,18.0,60.0,360.0,North,9400.0
12/31/2022,Ogden,Cutler Basin,Skier,Unknown,36.0,12000.0,12000.0,Northeast,9300.0
1/1/2023,Logan,Red Pine Ridge,Unknown,Facets,72.0,5400.0,8400.0,East,8900.0
12/31/2022,Ogden,Rodeo Ridge,Natural,Facets,48.0,1800.0,3600.0,Northeast,7800.0
1/2/2023,Skyline,Ephraim Canyon,Snowmobiler,Facets,72.0,7200.0,7200.0,Northeast,10000.0
1/2/2023,Uintas,Soapstone,Snowmobiler,Facets,24.0,4800.0,1200.0,Northwest,9600.0
1/3/2023,Uintas,Mill Hollow,Unknown,Facets,24.0,840.0,1200.0,Northeast,8300.0
1/2/2023,Moab,Mt Tukuhnikivatz,Natural,Facets,72.0,12000.0,6000.0,North,11700.0
1/2/2023,Moab,Mt Tukuhnikivatz,Natural,Facets,60.0,6000.0,4800.0,Northeast,11800.0
1/1/2023,Skyline,South Fork,Natural,Facets,42.0,4200.0,7200.0,Northeast,10400.0
1/2/2023,Uintas,Currant Creek,Natural,Facets,36.0,2400.0,4200.0,North,9600.0
1/2/2023,Moab,Talking Mt. Cirque,Natural,Facets,60.0,12000.0,8400.0,Northeast,11200.0
1/2/2023,Moab,Talking Mt. Cirque,Natural,Facets,72.0,18000.0,12000.0,Northwest,11600.0
1/4/2023,Moab,Mt Tukuhnikivatz,Natural,New Snow,24.0,3600.0,5400.0,Northeast,12000.0
1/1/2023,Uintas,Yamaha Hill,Unknown,Facets,36.0,3600.0,4800.0,Northeast,10100.0
1/5/2023,Uintas,Upper Humpy Creek,Natural,Density Change,12.0,1800.0,480.0,North,10600.0
1/1/2023,Uintas,Humpy Chutes,Unknown,Facets,36.0,3000.0,3000.0,North,10200.0
1/6/2023,Salt Lake,Mineral Fork,Natural,New Snow,14.0,720.0,1800.0,Northeast,8900.0
1/6/2023,Logan,2nd Sister,Natural,Facets,48.0,9600.0,9600.0,Northeast,9000.0
1/2/2023,Moab,Corkscrew Glades,Natural,Facets,42.0,18000.0,15000.0,Northwest,10700.0
1/8/2023,Logan,South Bowl (the Diamond),Skier,Facets,72.0,2400.0,21000.0,East,8000.0
1/8/2023,Salt Lake,Argenta,Snowboarder,Unknown,5.0,600.0,15000.0,Northwest,10200.0
1/7/2023,Salt Lake,Murdock Peak,Natural,Unknown,6.0,840.0,1200.0,Northeast,8800.0
1/8/2023,Salt Lake,Red Pine Gulch,Skier,Unknown,12.0,540.0,600.0,Northwest,9700.0
1/10/2023,Salt Lake,Brighton Hill,Skier,New Snow/Old Snow Interface,12.0,3600.0,1200.0,North,9600.0
1/11/2023,Skyline,Dam Sluff Cuts,Natural,Facets,48.0,4800.0,1200.0,Northeast,8700.0
1/12/2023,Salt Lake,Gobblers Knob,Natural,Facets,72.0,42000.0,21000.0,Northeast,10200.0
1/11/2023,Logan,"North Fork, Shumway Canyon",Natural,Facets,72.0,6000.0,27000.0,Northeast,8800.0
1/11/2023,Logan,Rattlesnake Canyon,Natural,Facets,60.0,9600.0,21000.0,East,8400.0
1/12/2023,Skyline,Dam Sluff Cuts,Explosive,Facets,48.0,6000.0,1200.0,Northeast,8700.0
1/11/2023,Logan,Mitton Peak,Natural,Facets,60.0,30000.0,27000.0,Northeast,8400.0
1/15/2023,Salt Lake,Pink Pine,Skier,Density Change,8.0,600.0,1200.0,Northeast,8400.0
1/15/2023,Salt Lake,Toms Hill,Skier,New Snow,8.0,2400.0,1200.0,North,9000.0
1/15/2023,Salt Lake,west porter,Natural,New Snow,12.0,7200.0,7200.0,East,9500.0
1/15/2023,Salt Lake,Mineral Fork,Skier,New Snow,6.0,240.0,2400.0,North,8100.0
1/15/2023,Salt Lake,Murdock Peak,Skier,New Snow/Old Snow Interface,8.0,7200.0,3600.0,Northeast,9100.0
1/15/2023,Salt Lake,Sunset Peak,Skier,New Snow,8.0,600.0,1800.0,North,10400.0
1/15/2023,Salt Lake,Chicken Sh#! Ridge,Skier,Unknown,12.0,3600.0,3600.0,Northeast,9400.0
1/15/2023,Salt Lake,west porter,Natural,New Snow/Old Snow Interface,8.0,12000.0,3600.0,Southeast,7800.0
1/15/2023,Salt Lake,Two Dogs,Skier,Density Change,16.0,1800.0,4800.0,North,10200.0
1/15/2023,Salt Lake,Flagstaff Ridge,Skier,Density Change,10.0,600.0,240.0,Southeast,9800.0
1/15/2023,Provo,American Fork,Natural,Density Change,18.0,3600.0,4200.0,North,9600.0
1/15/2023,Salt Lake,White Pine,Skier,Unknown,4.0,600.0,3600.0,Northwest,7800.0
1/15/2023,Salt Lake,Bear Trap,Skier,New Snow/Old Snow Interface,3.0,480.0,240.0,Northwest,8000.0
1/16/2023,Salt Lake,Little Superior,Skier,Unknown,6.0,360.0,6000.0,North,10300.0
1/16/2023,Salt Lake,Days Fork,Skier,Unknown,18.0,240.0,4800.0,Southeast,10100.0
1/16/2023,Salt Lake,Thomas Fork,Skier,New Snow/Old Snow Interface,12.0,600.0,600.0,North,7900.0
1/21/2023,Salt Lake,Birthday Chutes,Skier,New Snow,36.0,600.0,720.0,Southwest,10400.0
1/21/2023,Skyline,Lake Canyon,Natural,Density Change,8.0,3000.0,1200.0,Southeast,10200.0
1/17/2023,Moab,Miner's Basin,Natural,Facets,48.0,4800.0,18000.0,North,10400.0
1/23/2023,Salt Lake,Flagstaff Ridge,Skier,Unknown,5.0,180.0,1667.9588040731264,South,953.15009482866
1/23/2023,Logan,Soucies Ridge,Natural,Wet grains,12.0,540.0,5400.0,South,7500.0
1/23/2023,Ogden,Snowbasin Backcountry,Skier,New Snow/Old Snow Interface,4.0,840.0,600.0,Northeast,7400.0
1/25/2023,Salt Lake,Brighton Perimeter,Skier,New Snow/Old Snow Interface,12.0,300.0,2834.3558140122327,East,1417.1176985580653
1/26/2023,Salt Lake,Little Superior,Snowboarder,Density Change,18.0,720.0,9600.0,Southeast,10300.0
1/27/2023,Provo,Mt Nebo Loop Road,Snowmobiler,Unknown,6.0,1200.0,600.0,East,8000.0
1/28/2023,Salt Lake,Lambs Canyon,Skier,Facets,18.0,1800.0,3600.0,North,7300.0
1/28/2023,Salt Lake,Brighton Perimeter,Natural,New Snow/Old Snow Interface,18.0,2400.0,4200.0,North,10300.0
1/28/2023,Salt Lake,Moonlight,Skier,New Snow/Old Snow Interface,14.0,840.0,7200.0,Northeast,9300.0
1/28/2023,Salt Lake,Patsy Marly,Skier,New Snow/Old Snow Interface,24.0,3600.0,3000.0,West,9200.0
1/28/2023,Uintas,Mill Hollow,Skier,Facets,18.0,1200.0,7200.0,Northwest,8400.0
1/28/2023,Logan,Bear Lake Overlook Area,Hiker,Facets,48.0,2400.0,1200.0,East,7700.0
1/28/2023,Salt Lake,Great White Icicle,Hiker,Unknown,12.0,120.0,720.0,North,6800.0
1/29/2023,Salt Lake,Wolverine,Skier,New Snow/Old Snow Interface,30.0,5400.0,7200.0,Southeast,10400.0
1/28/2023,Salt Lake,Oquirrh Mountains,Snowboarder,Unknown,24.0,4800.0,3600.0,North,6000.0
1/29/2023,Salt Lake,Reynolds Pk,Snowboarder,Unknown,36.0,1200.0,3600.0,Southeast,9100.0
1/28/2023,Salt Lake,Raymond Peak,Skier,New Snow/Old Snow Interface,12.0,1200.0,12000.0,South,9900.0
1/30/2023,Salt Lake,Flagstaff Ridge,Skier,Facets,24.0,1200.0,3600.0,Southwest,9900.0
1/29/2023,Logan,Mt. Magog,Natural,Facets,36.0,18000.0,8400.0,Southeast,9600.0
1/30/2023,Salt Lake,Mule Hollow,Natural,Facets,20.0,1800.0,3000.0,Southeast,9400.0
1/29/2023,Logan,Ham Hollow,Natural,Facets,30.0,18000.0,21000.0,South,8500.0
1/30/2023,Salt Lake,Blue Ice,Natural,Unknown,8.0,300.0,1200.0,East,10800.0
1/29/2023,Logan,Mt. Magog,Natural,Unknown,24.0,1800.0,7200.0,South,9600.0
1/29/2023,Logan,Providence Quarry,Natural,Facets,18.0,1080.0,3600.0,South,6700.0
2/3/2023,Uintas,Upper Weber Canyon,Skier,Unknown,3.0,1200.0,1500.0,North,9700.0
1/29/2023,Logan,White Pine Knob,Natural,Facets,24.0,1800.0,6000.0,East,8800.0
2/3/2023,Salt Lake,Empire Pass,Skier,New Snow/Old Snow Interface,8.0,360.0,120.0,North,9300.0
2/3/2023,Salt Lake,Empire Pass,Skier,New Snow/Old Snow Interface,6.0,360.0,240.0,West,9000.0
2/3/2023,Provo,Aspen Grove,Unknown,Unknown,8.0,480.0,3000.0,Southeast,7800.0
2/5/2023,Ogden,Willard Peak,Skier,Unknown,36.0,540.0,720.0,East,7600.0
1/30/2023,Provo,Provo,Natural,Facets,10.0,3000.0,39000.0,Southeast,10300.0
2/6/2023,Salt Lake,East Bowl,Snowboarder,New Snow,10.0,480.0,3600.0,Northwest,10200.0
2/7/2023,Salt Lake,Patsy Marly,Snowboarder,Density Change,12.0,360.0,3600.0,West,9400.0
2/7/2023,Salt Lake,Little Superior,Unknown,Density Change,24.0,1200.0,10800.0,South,10400.0
2/11/2023,Logan,Logan Peak,Skier,Unknown,10.0,720.0,6000.0,Northeast,9000.0
2/15/2023,Salt Lake,Neffs,Skier,Density Change,10.0,960.0,7200.0,Northwest,8700.0
2/15/2023,Salt Lake,Butler Fork,Skier,New Snow,6.0,60.0,120.0,Southwest,8500.0
2/19/2023,Salt Lake,Tuscarora,Skier,New Snow/Old Snow Interface,8.0,180.0,960.0,East,10300.0
2/19/2023,Salt Lake,Emigration Canyon,Natural,New Snow/Old Snow Interface,12.0,360.0,2400.0,West,5800.0
2/21/2023,Ogden,Hells Canyon,Skier,Density Change,6.0,360.0,720.0,North,7200.0
2/22/2023,Salt Lake,Parleys Canyon,Skier,Unknown,14.0,4800.0,6000.0,Southeast,7500.0
2/22/2023,Logan,Green Canyon Mouth,Natural,Facets,12.0,840.0,9600.0,Northwest,6400.0
2/24/2023,Salt Lake,Figure 8 Bowl,Natural,Density Change,24.0,1500.0,3600.0,Northeast,9700.0
2/22/2023,Logan,Garden City,Natural,Facets,24.0,960.0,1200.0,East,6900.0
2/24/2023,Salt Lake,White Pine,Skier,Density Change,12.0,2100.0,600.0,Northwest,8900.0
2/25/2023,Salt Lake,Two Dogs,Snowboarder,Unknown,12.0,600.0,2400.0,Northeast,10200.0
2/25/2023,Uintas,Mt. Watson,Natural,Density Change,12.0,1800.0,1800.0,Northeast,10800.0
2/25/2023,Uintas,Hoyt Environs,Natural,Density Change,12.0,840.0,3600.0,Northeast,10000.0
2/25/2023,Uintas,Chalk Creek,Natural,Density Change,12.0,840.0,1800.0,Northeast,10500.0
2/25/2023,Skyline,Lake Canyon,Snowmobiler,New Snow/Old Snow Interface,12.0,1800.0,6000.0,Northeast,10100.0
2/26/2023,Skyline,BBQ Bowl,Natural,New Snow/Old Snow Interface,12.0,2100.0,6000.0,Northeast,10200.0
2/25/2023,Salt Lake,Yellow Jacket,Skier,Unknown,12.0,300.0,720.0,Northwest,9000.0
2/26/2023,Salt Lake,Mt. Raymond,Unknown,Unknown,36.0,840.0,1200.0,Northwest,9800.0
2/26/2023,Uintas,Browns Canyon,Skier,Facets,24.0,2400.0,1200.0,North,6900.0
2/27/2023,Logan,Green Canyon Mouth,Natural,Facets,18.0,2400.0,15000.0,North,6400.0
2/23/2023,Moab,Exxons Folley,Natural,Unknown,30.0,840.0,4800.0,North,10600.0
2/23/2023,Moab,Middle Cirque,Natural,Unknown,36.0,840.0,1500.0,Northwest,11400.0
2/28/2023,Logan,First Dam,Natural,Unknown,12.0,840.0,1500.0,North,5600.0
2/28/2023,Logan,South Ridge of Beaver Mountain,Skier,Facets,24.0,7200.0,7200.0,East,8000.0
3/1/2023,Salt Lake,Rocky Point,Natural,New Snow,6.0,1200.0,1200.0,Northeast,10500.0
3/1/2023,Logan,Beaver Creek Canyon,Unknown,Facets,18.0,600.0,1080.0,West,6800.0
3/2/2023,Salt Lake,Hide A Way Park,Skier,Facets,24.0,720.0,3000.0,Northwest,10000.0
3/2/2023,Logan,Red Pine Ridge,Snowmobiler,Facets,48.0,1800.0,9600.0,Southeast,9000.0
3/1/2023,Logan,Logan Peak Cirque,Snowmobiler,Facets,30.0,2400.0,8400.0,North,9100.0
3/4/2023,Salt Lake,Maybird Aprons,Skier,Density Change,16.0,480.0,240.0,North,9600.0
3/4/2023,Uintas,Gold Hill,Skier,Density Change,16.0,1200.0,1200.0,Northeast,10200.0
3/4/2023,Uintas,Wolf Creek,Natural,Unknown,36.0,2400.0,4800.0,North,9600.0
3/5/2023,Logan,Green Canyon Mouth,Natural,New Snow/Old Snow Interface,11.0,1080.0,9600.0,North,6200.0
3/5/2023,Ogden,Cutler Ridge,Skier,Density Change,18.0,1800.0,4200.0,East,8600.0
3/6/2023,Logan,Beaver Dam,Natural,New Snow/Old Snow Interface,6.0,360.0,480.0,North,5100.0
3/9/2023,Ogden,Snowbasin Backcountry,Skier,Density Change,24.0,1200.0,5400.0,Southeast,9400.0
3/9/2023,Salt Lake,Maybird Chute,Natural,Unknown,14.0,600.0,18000.0,South,9000.0
3/11/2023,Skyline,Forks of the Huntington,Natural,Facets,30.0,7200.0,7200.0,East,8200.0
3/11/2023,Salt Lake,Scotties Bowl,Skier,New Snow,3.0,180.0,720.0,Northeast,8000.0
3/11/2023,Salt Lake,Rainbow Peak,Snowboarder,Unknown,4.0,300.0,4800.0,Northeast,8800.0
3/11/2023,Salt Lake,Scott Hill,Natural,Unknown,36.0,2400.0,8400.0,East,9800.0
3/11/2023,Provo,Big Springs,Unknown,Facets,42.0,5400.0,21000.0,West,9300.0
3/11/2023,Salt Lake,Cardiff Fork,Natural,Unknown,24.0,2400.0,7200.0,West,9000.0
3/10/2023,Logan,First Dam,Natural,Wet grains,18.0,240.0,4200.0,North,5200.0
3/10/2023,Logan,Green Canyon Mouth,Natural,Wet grains,16.0,360.0,6000.0,North,6400.0
3/10/2023,Uintas,Upper Moffit Basin,Natural,New Snow/Old Snow Interface,30.0,2400.0,4800.0,Northeast,10400.0
3/10/2023,Uintas,Humpy Creek,Natural,New Snow/Old Snow Interface,24.0,1800.0,3600.0,Northeast,10500.0
3/15/2023,Logan,Dugway Cirque,Natural,Wet grains,30.0,2400.0,9600.0,West,6500.0
3/15/2023,Salt Lake,Lanes Leap,Natural,Facets,24.0,1800.0,2400.0,North,9600.0
3/15/2023,Logan,Amphitheater Gully,Natural,Wet grains,30.0,4800.0,18000.0,North,6600.0
3/15/2023,Logan,Browns Roll Off,Natural,Unknown,24.0,360.0,120.0,Unknown,5100.0
3/15/2023,Logan,Big Baldy Shoulder,Natural,New Snow/Old Snow Interface,12.0,1500.0,4200.0,Northwest,8600.0
3/16/2023,Salt Lake,Cardiff Fork,Natural,New Snow/Old Snow Interface,12.0,3000.0,4800.0,North,10200.0
3/15/2023,Logan,Birch Glen,Natural,Ground Interface,24.0,600.0,5400.0,North,5600.0
3/15/2023,Logan,Blacksmith Fork,Natural,Wet grains,24.0,6000.0,9600.0,Northeast,6600.0
3/16/2023,Salt Lake,Mineral Fork,Skier,Density Change,3.0,840.0,2400.0,Northeast,8800.0
3/15/2023,Logan,Temple Fork,Natural,Wet grains,30.0,3000.0,7200.0,North,6300.0
3/16/2023,Salt Lake,Mary Ellen,Skier,Graupel,12.0,1200.0,1800.0,Southeast,9800.0
3/15/2023,Logan,Providence Quarry,Natural,Wet grains,12.0,3000.0,4200.0,South,6800.0
3/17/2023,Uintas,Uintas,Natural,Facets,30.0,1200.0,2400.0,Northeast,9200.0
3/15/2023,Uintas,Shingle Peak,Unknown,Unknown,48.0,2400.0,9600.0,East,9800.0
3/19/2023,Salt Lake,Silver Fork Headwall,Natural,Graupel,14.0,1200.0,600.0,North,9700.0
3/19/2023,Uintas,Notch Mountain,Snowmobiler,Facets,36.0,3600.0,6000.0,Northeast,10800.0
3/15/2023,Logan,Cowley Canyon,Natural,Ground Interface,36.0,4200.0,8400.0,East,6000.0
3/21/2023,Logan,Logan Dry Canyon,Natural,Unknown,3.0,1200.0,480.0,Northwest,8000.0
2/25/2023,Skyline,White Mountain,Snowmobiler,Unknown,18.0,1080.0,1800.0,East,10500.0
3/21/2023,Salt Lake,Mill A,Natural,Unknown,8.0,480.0,7200.0,Southwest,9200.0
3/22/2023,Skyline,Chute Camp Site,Natural,Density Change,20.0,1800.0,3600.0,Northeast,9000.0
3/23/2023,Salt Lake,Microwave,Skier,Unknown,12.0,1200.0,2400.0,West,10300.0
3/23/2023,Salt Lake,Canyons side country,Skier,Unknown,12.0,1200.0,7200.0,Northeast,9700.0
