Title,Handheld,Max Players,Multiplatform,Online,Genres,Licensed?,Publishers,Sequel,Review Score,Sales,Used Price,Console,Rating,Re-release,Year,All_Average,All_Leisure,All_Median,Length.All_Polled,All_Rushed,Comp_Average,Comp_Leisure,Comp_Median,Comp_Polled,Comp_Rushed,MainExtra_Average,MainExtra_Leisure,MainExtra_Median,MainExtra_Polled,MainExtra_Rushed,Main_Average,Main_Leisure,Main_Median,Main_Polled,Main_Rushed
AC/DC Live: Rock Band - Track Pack,True,4,True,True,"Action,Simulation",True,Unknown,True,63,0.19,14.95,X360,M,True,2008,3.63,4.88,3.93,8,2.77,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.63,4.88,3.93,8,2.77
The Chronicles of Narnia: Prince Caspian,True,1,True,True,Role-Playing (RPG),True,Disney,True,54,0.19,10.95,Nintendo DS,M,True,2008,12.82,15.12,11.65,4,11.12,11.65,11.82,11.65,2,11.48,0.0,0.0,0.0,0,0.0,14.0,16.0,14.0,2,12.0
Hot Shots Golf: Open Tee 2,True,1,True,True,Sports,True,Sony,True,82,0.19,14.95,Sony PSP,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
AC/DC Live: Rock Band - Track Pack,True,1,True,True,"Action,Simulation",True,Unknown,True,60,0.19,14.95,PlayStation 3,E,True,2008,3.63,4.88,3.93,8,2.77,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.63,4.88,3.93,8,2.77
Harvest Moon: Magical Melody,True,4,True,True,"Role-Playing (RPG),Simulation",True,Unknown,True,69,0.18,23.95,Nintendo Wii,T,True,2008,32.97,40.83,30.37,12,27.82,0.0,0.0,0.0,0,0.0,44.33,47.33,45.0,3,41.33,29.18,32.28,30.0,9,26.78
Dynasty Warriors 6,True,2,True,True,"Action,Strategy",True,Unknown,True,59,0.18,24.95,PlayStation 3,M,True,2008,29.35,44.08,17.0,11,18.08,0.0,0.0,0.0,0,0.0,46.0,55.5,46.0,5,35.5,15.5,16.3,15.75,6,14.3
Order Up!,True,1,True,True,"Action,Simulation",True,Unknown,True,76,0.18,17.95,Nintendo Wii,T,True,2008,6.63,7.12,6.0,3,6.15,0.0,0.0,0.0,0,0.0,7.92,7.92,7.92,1,7.92,6.0,6.0,6.0,2,6.0
NBA Ballers: Chosen One,True,4,True,True,Sports,True,Midway,True,55,0.17,9.95,X360,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Age of Empires: Mythologies,True,1,True,True,Strategy,True,THQ,True,78,0.17,17.95,Nintendo DS,T,True,2008,16.6,18.3,16.6,2,14.9,13.2,13.2,13.2,1,13.2,20.0,20.0,20.0,1,20.0,0.0,0.0,0.0,0,0.0
LocoRoco 2,True,1,True,True,"Action,Strategy",True,Sony,True,85,0.17,11.95,Sony PSP,M,True,2008,17.27,113.03,7.3,22,7.98,110.2,161.98,110.2,2,58.4,11.05,15.0,9.0,5,8.73,6.95,8.73,7.0,15,5.33
Star Ocean: First Departure,True,1,True,True,"Action,Role-Playing (RPG)",True,SquareEnix,True,74,0.17,17.95,Sony PSP,T,True,2008,23.28,41.02,21.52,82,17.65,44.58,52.12,44.58,2,37.05,25.23,36.98,24.68,32,19.98,21.08,27.9,20.5,48,16.85
Lost: Via Domus,True,1,True,True,"Action,Adventure",True,Ubisoft,True,54,0.17,16.95,PlayStation 3,T,True,2008,5.83,9.62,5.63,30,5.12,6.57,9.88,6.0,12,5.38,5.33,5.5,5.33,2,5.17,5.35,5.8,5.37,16,4.93
Tetris Party,True,4,True,True,Strategy,True,Unknown,True,75,0.16,24.95,Nintendo Wii,T,True,2008,2.0,2.0,2.0,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,2.0,1,2.0
Bully: Scholarship Edition,True,2,True,True,"Action,Adventure",True,Rockstar,True,83,0.16,17.95,Nintendo Wii,E,True,2008,18.8,28.03,17.35,251,12.03,26.58,32.05,26.0,41,21.63,19.53,28.38,18.0,121,14.95,14.25,21.8,13.2,89,9.85
The Spiderwick Chronicles,True,2,True,True,"Action,Adventure",True,Unknown,True,62,0.16,16.95,Nintendo Wii,M,True,2008,5.33,6.58,5.0,3,4.08,0.0,0.0,0.0,0,0.0,8.0,8.0,8.0,1,8.0,4.0,4.5,4.0,2,3.5
Dynasty Warriors 6,True,2,True,True,"Action,Strategy",True,Unknown,True,60,0.16,24.95,X360,M,True,2008,29.35,44.08,17.0,11,18.08,0.0,0.0,0.0,0,0.0,46.0,55.5,46.0,5,35.5,15.5,16.3,15.75,6,14.3
Facebreaker,True,2,True,True,Sports,True,EA,True,54,0.16,12.95,X360,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Ninja Gaiden: Dragon Sword,True,1,True,True,Action,True,Unknown,True,83,0.16,12.95,Nintendo DS,E,True,2008,5.3,6.57,5.38,18,3.42,0.0,0.0,0.0,0,0.0,6.35,6.58,6.35,2,6.12,5.17,6.53,5.33,16,3.37
Condemned 2: Bloodshot,True,1,True,True,"Action,Adventure",True,Sega,True,82,0.16,14.95,PlayStation 3,T,True,2008,10.15,22.4,9.5,49,7.9,35.0,35.0,35.0,1,35.0,11.62,13.4,12.0,16,10.4,8.63,10.15,8.9,32,7.38
Silent Hill: Homecoming,True,1,True,True,Action,True,Konami,True,71,0.16,17.95,PlayStation 3,E,True,2008,10.13,14.93,9.6,58,7.93,13.13,16.5,12.87,5,9.75,11.55,15.58,10.82,12,9.58,9.35,14.58,9.0,41,7.58
Command & Conquer: Red Alert 3,True,1,True,True,Strategy,True,EA,True,77,0.16,14.95,X360,T,True,2008,14.7,28.18,11.37,27,10.02,43.35,43.35,43.35,1,43.35,18.55,24.5,19.45,9,13.9,10.98,13.37,10.5,17,8.87
Viking: Battle for Asgard,True,1,True,True,Action,True,Sega,True,68,0.16,14.95,X360,M,True,2008,17.5,24.37,16.0,52,12.1,22.52,27.12,22.0,15,16.45,17.32,21.93,16.43,21,13.93,13.03,18.75,12.0,16,9.98
Beijing 2008,True,4,True,True,Sports,True,Sega,True,60,0.15,14.95,X360,T,True,2008,5.5,5.5,5.5,1,5.5,0.0,0.0,0.0,0,0.0,5.5,5.5,5.5,1,5.5,0.0,0.0,0.0,0,0.0
Don King Presents: Prizefighter,True,2,True,True,Sports,True,2K,True,56,0.15,14.95,X360,M,True,2008,12.85,12.85,12.85,1,12.85,0.0,0.0,0.0,0,0.0,12.85,12.85,12.85,1,12.85,0.0,0.0,0.0,0,0.0
Bomberman,True,1,True,True,"Action,Strategy",True,Unknown,True,73,0.15,12.95,Sony PSP,M,True,2008,3.33,4.13,3.2,7,2.63,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.33,4.13,3.2,7,2.63
Ferrari Challenge Trofeo Pirelli,True,1,True,True,Racing / Driving,True,Unknown,True,71,0.15,17.95,PlayStation 3,E,True,2008,32.0,40.0,32.0,2,24.0,48.0,48.0,48.0,1,48.0,0.0,0.0,0.0,0,0.0,16.0,16.0,16.0,1,16.0
Command & Conquer 3: Kane's Wrath,True,1,True,True,Strategy,True,EA,True,75,0.15,17.95,X360,M,True,2008,9.77,12.82,9.5,20,7.32,0.0,0.0,0.0,0,0.0,11.32,13.7,11.53,8,8.68,8.73,10.12,8.1,12,6.7
Lost: Via Domus,True,1,True,True,"Action,Adventure",True,Ubisoft,True,55,0.15,17.95,X360,M,True,2008,5.83,9.62,5.63,30,5.12,6.57,9.88,6.0,12,5.38,5.33,5.5,5.33,2,5.17,5.35,5.8,5.37,16,4.93
NHL 2K9 ,True,1,True,True,Sports,True,2K,True,69,0.15,14.95,X360,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Eternal Sonata,True,2,True,True,Role-Playing (RPG),True,Namco,True,80,0.14,24.95,PlayStation 3,M,True,2008,38.15,117.95,33.7,132,23.95,70.67,132.85,60.77,14,48.85,41.3,67.68,39.45,50,31.68,29.13,43.17,30.0,68,20.78
Viva Pi$?ata: Trouble in Paradise,True,2,True,True,"Racing / Driving,Simulation,Strategy",True,Microsoft,True,82,0.14,17.95,X360,T,True,2008,31.88,48.18,20.87,4,21.08,18.77,20.25,18.77,2,17.28,20.0,20.0,20.0,1,20.0,70.0,70.0,70.0,1,70.0
FlatOut: Head On,True,1,True,True,"Racing / Driving,Sports",True,Unknown,True,74,0.14,9.95,Sony PSP,E,True,2008,21.8,32.0,23.0,21,16.45,40.8,41.22,40.8,2,40.4,20.98,26.23,24.0,13,16.83,17.25,21.93,14.5,6,13.18
Viking: Battle for Asgard,True,1,True,True,Action,True,Sega,True,65,0.14,16.95,PlayStation 3,M,True,2008,17.5,24.37,16.0,52,12.1,22.52,27.12,22.0,15,16.45,17.32,21.93,16.43,21,13.93,13.03,18.75,12.0,16,9.98
Neopets Puzzle Adventure,True,1,True,True,"Role-Playing (RPG),Strategy",True,Capcom,True,52,0.14,14.95,Nintendo Wii,E,True,2008,3.0,3.0,3.0,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3.0,3.0,3.0,1,3.0
TNA iMPACT!,True,1,True,True,Sports,True,Midway,True,43,0.14,14.95,Nintendo Wii,E,True,2008,15.88,28.62,8.25,8,9.03,45.17,45.17,45.17,1,45.17,32.93,32.93,32.93,1,32.93,8.17,9.55,8.05,6,7.05
Tomb Raider: Underworld,True,1,True,True,Action,True,Eidos,True,70,0.14,17.95,Nintendo Wii,T,True,2008,11.52,17.88,10.03,143,7.83,18.88,21.97,19.0,13,14.47,12.12,16.02,12.0,37,9.73,10.25,15.55,10.0,93,7.52
The Club,True,4,True,True,Action,True,Sega,True,76,0.13,14.95,X360,T,True,2008,6.13,12.72,4.75,16,4.13,20.0,20.0,20.0,1,20.0,7.67,9.42,8.0,3,5.92,4.58,5.77,4.5,12,3.68
The Chronicles of Narnia: Prince Caspian,True,2,True,True,"Action,Role-Playing (RPG)",True,Disney,True,56,0.13,14.95,X360,M,True,2008,12.82,15.12,11.65,4,11.12,11.65,11.82,11.65,2,11.48,0.0,0.0,0.0,0,0.0,14.0,16.0,14.0,2,12.0
Cabela's Dangerous Hunts 2009,True,1,True,True,Sports,True,Activision,True,42,0.13,19.95,X360,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Dark Messiah of Might and Magic: Elements,True,1,True,True,"Action,Role-Playing (RPG)",True,Ubisoft,True,52,0.13,17.95,X360,T,True,2008,13.23,35.8,12.0,136,8.22,21.25,39.8,20.0,17,14.3,14.37,22.42,13.0,45,10.78,10.7,15.17,10.0,74,7.08
Fracture,True,1,True,True,Action,True,Unknown,True,63,0.13,14.95,X360,T,True,2008,7.9,12.72,7.0,19,6.13,0.0,0.0,0.0,0,0.0,10.38,13.72,8.53,5,8.72,7.02,9.78,7.0,14,5.92
Bomberman Land,True,4,True,True,Action,True,Unknown,True,57,0.12,19.95,Nintendo Wii,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Nitrobike,True,4,True,True,"Action,Racing / Driving,Sports",True,Ubisoft,True,49,0.12,14.95,Nintendo Wii,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Culdcept Saga,True,4,True,True,Strategy,True,Namco,True,75,0.12,17.95,X360,T,True,2008,47.62,48.8,47.62,2,46.43,0.0,0.0,0.0,0,0.0,47.62,48.8,47.62,2,46.43,0.0,0.0,0.0,0,0.0
Facebreaker,True,2,True,True,Sports,True,Unknown,True,53,0.12,14.95,PlayStation 3,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
MLB Power Pros 2008,True,2,True,True,Sports,True,2K,True,83,0.12,22.95,Nintendo Wii,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Mushroom Men: The Spore Wars,True,2,True,True,Action,True,Unknown,True,72,0.12,17.95,Nintendo Wii,E,True,2008,5.52,6.87,5.95,5,3.62,0.0,0.0,0.0,0,0.0,7.2,7.72,7.67,3,6.68,3.0,3.75,3.0,2,2.25
Dragon Quest V: Hand of the Heavenly Bride,True,1,True,True,Role-Playing (RPG),True,SquareEnix,True,84,0.12,29.95,Nintendo DS,T,True,2008,34.83,59.2,34.0,121,25.32,44.63,47.87,44.87,5,42.37,38.73,60.75,36.32,54,30.1,30.65,40.63,30.0,62,23.27
Ninjatown,True,1,True,True,Strategy,True,Unknown,True,80,0.12,19.95,Nintendo DS,T,True,2008,14.68,17.42,15.0,5,11.88,15.5,15.5,15.5,1,15.5,20.0,20.0,20.0,1,20.0,12.63,14.15,14.0,3,11.12
Super Dodgeball Brawlers,True,1,True,True,"Action,Sports",True,Unknown,True,65,0.12,19.95,Nintendo DS,T,True,2008,0.68,0.68,0.68,1,0.68,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.68,0.68,1,0.68
Dokapon Kingdom,True,1,True,True,"Role-Playing (RPG),Strategy",True,Unknown,True,72,0.12,17.95,Nintendo Wii,M,True,2008,24.53,24.88,25.0,3,24.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24.53,24.88,25.0,3,24.2
Alone in the Dark,True,1,True,True,"Action,Adventure,Racing / Driving",True,Atari,True,58,0.12,14.95,X360,M,True,2008,6.6,9.17,6.12,18,4.33,9.15,10.4,8.5,4,8.22,0.0,0.0,0.0,0,0.0,5.87,7.53,6.0,14,4.13
NBA 09: The Inside,True,4,True,True,Sports,True,Sony,True,63,0.11,14.95,PlayStation 3,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Sega Superstars Tennis,True,4,True,True,Sports,True,Sega,True,67,0.11,16.95,PlayStation 3,M,True,2008,7.88,8.57,8.0,5,7.08,0.0,0.0,0.0,0,0.0,8.58,8.88,8.58,2,8.28,7.4,7.85,8.0,3,6.97
Baja: Edge of Control,True,4,True,True,"Racing / Driving,Simulation,Sports",True,THQ,True,65,0.11,16.95,X360,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Destroy All Humans! Big Willy Unleashed,True,2,True,True,Adventure,True,THQ,True,53,0.11,17.95,Nintendo Wii,T,True,2008,4.5,4.5,4.5,1,4.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,4.5,4.5,4.5,1,4.5
Space Invaders Extreme,True,1,True,True,Action,True,SquareEnix,True,85,0.11,16.95,Nintendo DS,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Ultimate Band,True,1,True,True,"Action,Simulation",True,Disney,True,69,0.11,14.95,Nintendo DS,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
The Club,True,4,True,True,Action,True,Sega,True,72,0.1,14.95,PlayStation 3,M,True,2008,6.13,12.72,4.75,16,4.13,20.0,20.0,20.0,1,20.0,7.67,9.42,8.0,3,5.92,4.58,5.77,4.5,12,3.68
Madagascar: Escape 2 Africa,True,4,True,True,Action,True,Activision,True,58,0.1,24.95,PlayStation 3,M,True,2008,6.5,6.75,6.5,2,6.25,0.0,0.0,0.0,0,0.0,7.0,7.0,7.0,1,7.0,6.0,6.0,6.0,1,6.0
NBA Ballers: Chosen One,True,4,True,True,Sports,True,Midway,True,54,0.1,14.95,PlayStation 3,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Dream Pinball 3D,True,4,True,True,Simulation,True,Unknown,True,54,0.1,16.95,Nintendo Wii,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Madagascar: Escape 2 Africa,True,4,True,True,Action,True,Activision,True,62,0.1,19.95,X360,T,True,2008,6.5,6.75,6.5,2,6.25,0.0,0.0,0.0,0,0.0,7.0,7.0,7.0,1,7.0,6.0,6.0,6.0,1,6.0
Pro Evolution Soccer 2008,True,2,True,True,Sports,True,Konami,True,83,0.1,17.95,Nintendo Wii,T,True,2008,63.8,76.65,70.0,3,50.95,78.2,82.3,78.2,2,74.1,35.0,35.0,35.0,1,35.0,0.0,0.0,0.0,0,0.0
Avalon Code,True,1,True,True,"Action,Adventure,Role-Playing (RPG)",True,Unknown,True,71,0.1,27.95,Nintendo DS,M,True,2008,31.5,49.83,23.85,6,21.37,52.5,62.25,52.5,2,42.75,0.0,0.0,0.0,0,0.0,21.0,23.23,21.97,4,18.27
Disgaea DS,True,1,True,True,"Role-Playing (RPG),Strategy",True,Unknown,True,82,0.1,24.95,Nintendo DS,M,True,2008,82.77,113.82,70.53,14,55.7,125.82,137.73,123.12,5,108.28,77.52,95.52,70.53,4,63.02,43.95,50.63,42.72,5,39.03
Guitar Rock Tour,True,1,True,True,Simulation,True,Unknown,True,60,0.1,13.95,Nintendo DS,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Lost in Blue 3,True,1,True,True,Role-Playing (RPG),True,Konami,True,59,0.1,17.95,Nintendo DS,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Syberia,True,1,True,True,Adventure,True,Unknown,True,52,0.1,23.95,Nintendo DS,T,True,2008,10.85,17.13,10.5,127,6.83,12.6,17.95,12.0,32,9.9,12.28,14.95,11.37,14,10.47,9.92,12.8,9.75,81,6.42
Afrika,True,1,True,True,"Adventure,Simulation",True,Sony,True,63,0.1,47.95,PlayStation 3,T,True,2008,28.27,32.75,30.43,8,22.67,31.03,33.55,30.87,5,27.05,0.0,0.0,0.0,0,0.0,23.67,27.42,24.0,3,19.92
NFL Head Coach 09,True,1,True,True,"Simulation,Sports,Strategy",True,EA,True,64,0.1,14.95,PlayStation 3,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
NHL 2K9,True,1,True,True,Sports,True,2K,True,70,0.1,14.95,PlayStation 3,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Brothers in Arms: Double Time,True,1,True,True,"Action,Strategy",True,Ubisoft,True,45,0.1,17.95,Nintendo Wii,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
ObsCure: The Aftermath,True,1,True,True,Action,True,Unknown,True,53,0.1,16.95,Nintendo Wii,T,True,2008,7.63,10.07,7.33,15,6.23,6.75,7.55,6.5,4,6.05,7.33,7.33,7.33,1,7.33,8.02,10.28,7.77,10,6.45
MotoGP 08,True,1,True,True,"Racing / Driving,Simulation,Sports",True,Unknown,True,68,0.1,16.95,X360,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
NFL Head Coach 09,True,1,True,True,"Simulation,Sports,Strategy",True,EA,True,67,0.1,12.95,X360,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
NFL Tour,True,1,True,True,"Action,Sports",True,EA,True,49,0.1,12.95,X360,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Pinball Hall of Fame: The Williams Collection,True,4,True,True,Simulation,True,Unknown,True,78,0.09,17.95,Sony PSP,T,True,2008,29.25,39.18,27.5,4,20.18,32.33,41.83,35.0,3,22.83,0.0,0.0,0.0,0,0.0,20.0,20.0,20.0,1,20.0
Baja: Edge of Control,True,4,True,True,"Racing / Driving,Simulation,Sports",True,THQ,True,61,0.09,17.95,PlayStation 3,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
NFL Tour,True,4,True,True,"Action,Sports",True,EA,True,45,0.09,14.95,PlayStation 3,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Wall-E,True,4,True,True,Action,True,THQ,True,51,0.09,17.95,PlayStation 3,M,True,2008,7.35,10.52,6.72,7,5.27,6.0,6.0,6.0,1,6.0,14.0,14.0,14.0,1,14.0,6.28,8.25,6.72,5,5.0
Ninja Reflex,True,4,True,True,Action,True,EA,True,49,0.09,14.95,Nintendo Wii,E,True,2008,3.83,3.92,3.83,2,3.75,3.67,3.67,3.67,1,3.67,0.0,0.0,0.0,0,0.0,4.0,4.0,4.0,1,4.0
Conflict: Denied Ops,True,4,True,True,Action,True,Eidos,True,52,0.09,12.95,X360,T,True,2008,6.38,9.13,5.67,11,5.0,0.0,0.0,0.0,0,0.0,12.25,12.25,12.25,1,12.25,5.78,7.58,5.58,10,4.83
Top Spin 3,True,4,True,True,Sports,True,2K,True,78,0.09,19.95,X360,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Blitz: The League II,True,2,True,True,"Action,Sports",True,Midway,True,62,0.09,14.95,PlayStation 3,M,True,2008,20.0,21.0,20.0,2,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,20.0,21.0,20.0,2,19.0
Hellboy: The Science of Evil,True,2,True,True,"Action,Adventure",True,Konami,True,47,0.09,16.95,PlayStation 3,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Castlevania Judgment,True,2,True,True,Action,True,Konami,True,49,0.09,17.95,Nintendo Wii,T,True,2008,7.78,9.43,6.0,3,6.13,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,7.78,9.43,6.0,3,6.13
Death Jr. II: Root of Evil,True,2,True,True,Action,True,Eidos,True,71,0.09,17.95,Nintendo Wii,E,True,2008,9.7,11.53,9.7,2,7.85,0.0,0.0,0.0,0,0.0,13.38,13.38,13.38,1,13.38,6.02,6.02,6.02,1,6.02
Raiden IV,True,2,True,True,Action,True,Unknown,True,63,0.09,32.95,X360,T,True,2008,0.83,0.87,0.83,2,0.78,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.83,0.87,0.83,2,0.78
Metal Slug 7,True,1,True,True,Action,True,Unknown,True,70,0.09,17.95,Nintendo DS,M,True,2008,1.27,2.05,0.98,8,0.92,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.27,2.05,0.98,8,0.92
Spider-Man: Web of Shadows,True,1,True,True,Action,True,Activision,True,77,0.09,15.95,Nintendo DS,E,True,2008,12.57,16.78,12.0,24,9.38,19.63,20.45,19.63,2,18.82,13.15,14.42,12.0,11,12.27,10.7,12.92,11.0,11,8.67
Trauma Center: Under The Knife 2,True,1,True,True,"Action,Simulation",True,Unknown,True,79,0.09,19.95,Nintendo DS,T,True,2008,12.0,18.13,10.53,16,9.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,12.0,18.13,10.53,16,9.2
Fracture,True,1,True,True,Action,True,Unknown,True,62,0.09,14.95,PlayStation 3,M,True,2008,7.9,12.72,7.0,19,6.13,0.0,0.0,0.0,0,0.0,10.38,13.72,8.53,5,8.72,7.02,9.78,7.0,14,5.92
Alone in the Dark,True,1,True,True,"Action,Adventure,Racing / Driving",True,Atari,True,39,0.09,14.95,Nintendo Wii,T,True,2008,6.6,9.17,6.12,18,4.33,9.15,10.4,8.5,4,8.22,0.0,0.0,0.0,0,0.0,5.87,7.53,6.0,14,4.13
Final Fantasy Fables: Chocobo's Dungeon,True,1,True,True,"Action,Role-Playing (RPG)",True,SquareEnix,True,76,0.09,17.95,Nintendo Wii,M,True,2008,28.17,39.45,25.0,9,23.78,38.65,45.48,38.65,2,31.82,29.22,31.42,31.88,3,27.0,22.13,23.43,21.17,4,21.32
The King of Fighters Collection: The Orochi Saga,True,1,True,True,Action,True,Unknown,True,70,0.09,17.95,Nintendo Wii,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Klonoa: Door to Phantomile,True,1,True,True,Action,True,Namco,True,77,0.09,17.95,Nintendo Wii,T,True,2008,5.02,9.92,4.13,30,3.65,5.35,6.52,4.75,4,4.48,6.28,10.52,5.23,8,4.78,4.37,5.58,4.0,18,3.45
Samurai Warriors: Katana,True,1,True,True,Action,True,Unknown,True,53,0.09,17.95,Nintendo Wii,E,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Battle of the Bands,True,2,True,True,"Action,Simulation",True,THQ,True,58,0.08,14.95,Nintendo Wii,T,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Hellboy: The Science of Evil,True,2,True,True,"Action,Adventure",True,Konami,True,44,0.08,14.95,X360,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
Dragon Ball: Origins,True,1,True,True,"Action,Adventure",True,Atari,True,78,0.08,15.95,Nintendo DS,M,True,2008,11.5,13.05,10.78,5,9.82,0.0,0.0,0.0,0,0.0,12.15,13.77,13.0,3,10.53,10.52,10.65,10.52,2,10.38
Ninja Reflex,True,1,True,True,Action,True,EA,True,54,0.08,12.95,Nintendo DS,T,True,2008,3.83,3.92,3.83,2,3.75,3.67,3.67,3.67,1,3.67,0.0,0.0,0.0,0,0.0,4.0,4.0,4.0,1,4.0
Space Bust-A-Move,True,1,True,True,Strategy,True,SquareEnix,True,71,0.08,17.95,Nintendo DS,M,True,2008,4.02,5.52,4.02,2,2.5,7.03,7.03,7.03,1,7.03,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1,1.0
Top Spin 3,True,1,True,True,Sports,True,2K,True,75,0.08,24.95,PlayStation 3,M,True,2008,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
