Date,Region,Trigger,Weak Layer,Depth_inches,Vertical_inches,Aspect,Elevation_feet,__annotations
2022-12-02,Skyline,Natural,Facets,18,8400.0,Northeast,10300.0,No Annotation
2022-12-02,Salt Lake,Skier,Facets,14,240.0,Northeast,8200.0,No Annotation
2022-12-02,Logan,Snowmobiler,Facets,30,8400.0,East,9500.0,No Annotation
2022-12-02,Logan,Unknown,Surface Hoar,12,600.0,East,6500.0,No Annotation
2022-12-03,Logan,Natural,Facets,36,7200.0,East,9400.0,No Annotation
2022-12-02,Salt Lake,Unknown,Facets,14,3000.0,North,8400.0,No Annotation
2022-12-02,Moab,Natural,Facets,18,8400.0,Northwest,11500.0,No Annotation
2022-12-03,Salt Lake,Skier,Facets,36,9600.0,Northeast,9100.0,No Annotation
2022-12-03,Uintas,Natural,Facets,30,3600.0,East,9800.0,No Annotation
2022-12-04,Skyline,Snowmobiler,Facets,20,1200.0,Northeast,10600.0,No Annotation
2022-12-03,Salt Lake,Unknown,Facets,48,6000.0,East,9700.0,No Annotation
2022-12-04,Uintas,Unknown,Facets,24,1200.0,Northeast,10000.0,No Annotation
2022-12-05,Salt Lake,Skier,New Snow,10,2100.0,East,9600.0,No Annotation
2022-12-05,Salt Lake,Skier,Facets,36,4800.0,East,9700.0,No Annotation
2022-12-06,Salt Lake,Unknown,Facets,12,7200.0,East,9900.0,No Annotation
2022-12-06,Salt Lake,Natural,New Snow/Old Snow Interface,14,5400.0,Northeast,9700.0,No Annotation
2022-12-02,Logan,Unknown,Surface Hoar,12,2400.0,West,7400.0,No Annotation
2022-12-06,Salt Lake,Unknown,Facets,12,2400.0,West,7500.0,No Annotation
2022-12-07,Moab,Natural,Facets,48,3600.0,Northeast,11600.0,No Annotation
2022-12-02,Provo,Unknown,Facets,8,1200.0,North,7900.0,No Annotation
2022-12-02,Provo,Unknown,Facets,8,360.0,North,7900.0,No Annotation
2022-12-10,Salt Lake,Unknown,New Snow/Old Snow Interface,12,4800.0,Northeast,9900.0,No Annotation
2022-12-10,Salt Lake,Skier,Density Change,15,240.0,Northeast,9200.0,No Annotation
2022-12-10,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,North,9600.0,No Annotation
2022-12-12,Salt Lake,Skier,Facets,18,600.0,East,7500.0,No Annotation
2022-12-12,Salt Lake,Unknown,Facets,24,120.0,North,7200.0,No Annotation
2022-12-12,Ogden,Skier,Facets,18,1500.0,Northeast,7500.0,No Annotation
2022-12-13,Logan,Snowboarder,Depth Hoar,24,1200.0,East,7100.0,No Annotation
2022-12-13,Salt Lake,Skier,Facets,36,2400.0,North,7800.0,No Annotation
2022-12-11,Logan,Snow Bike,Facets,24,1200.0,East,7800.0,No Annotation
2022-12-13,Moab,Natural,Facets,36,1200.0,Northwest,11100.0,No Annotation
2022-12-13,Moab,Natural,Facets,30,9600.0,Northeast,11200.0,No Annotation
2022-12-13,Moab,Natural,Facets,30,2400.0,Northeast,10800.0,No Annotation
2022-12-13,Logan,Natural,Facets,24,15000.0,East,7400.0,No Annotation
2022-12-15,Provo,Natural,Facets,48,9600.0,East,10200.0,No Annotation
2022-12-13,Moab,Natural,Facets,24,7200.0,North,10400.0,No Annotation
2022-12-16,Uintas,Snowmobiler,Facets,36,3600.0,Northeast,9900.0,No Annotation
2022-12-13,Uintas,Unknown,Facets,36,1800.0,East,9600.0,No Annotation
2022-12-15,Ogden,Skier,Facets,36,1200.0,Northeast,8000.0,No Annotation
2022-12-16,Skyline,Snowmobiler,Facets,30,1200.0,North,10100.0,No Annotation
2022-12-16,Uintas,Snowmobiler,Facets,48,4800.0,Northeast,10100.0,No Annotation
2022-12-17,Uintas,Unknown,Facets,60,3600.0,Southeast,10200.0,No Annotation
2022-12-17,Uintas,Unknown,Unknown,48,2100.0,Northeast,10200.0,No Annotation
2022-12-17,Skyline,Snowmobiler,Facets,24,3000.0,Northeast,10500.0,No Annotation
2022-12-15,Logan,Natural,Facets,48,15000.0,Northwest,8400.0,No Annotation
2022-12-18,Uintas,Snowmobiler,Facets,30,2400.0,Northeast,10200.0,No Annotation
2022-12-21,Logan,Natural,Facets,24,6000.0,East,7400.0,No Annotation
2022-12-22,Salt Lake,Natural,Unknown,12,2400.0,Southeast,9800.0,No Annotation
2022-12-21,Uintas,Natural,Facets,30,4800.0,Northeast,9600.0,No Annotation
2022-12-21,Logan,Natural,Facets,16,720.0,East,6200.0,No Annotation
2022-12-24,Uintas,Explosive,Facets,48,4800.0,Northeast,10000.0,No Annotation
2022-12-22,Skyline,Natural,Facets,30,6000.0,East,10100.0,No Annotation
2022-12-27,Logan,Natural,Ground Interface,8,2400.0,East,6500.0,No Annotation
2022-12-28,Ogden,Skier,Facets,24,7200.0,East,7100.0,No Annotation
2022-12-29,Salt Lake,Skier,Density Change,18,8400.0,East,10000.0,No Annotation
2022-12-28,Salt Lake,Unknown,Facets,42,1500.0,Northwest,8000.0,No Annotation
2022-12-31,Logan,Natural,Facets,36,27000.0,East,8500.0,No Annotation
2022-12-31,Logan,Natural,Facets,36,27000.0,East,8500.0,No Annotation
2022-12-31,Salt Lake,Unknown,New Snow/Old Snow Interface,24,240.0,North,9400.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,6000.0,Northwest,11500.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,3600.0,Unknown,11700.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,2400.0,Northeast,11800.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,2400.0,Northeast,11800.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,4800.0,Northeast,11800.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,2400.0,East,11100.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,9600.0,Northeast,11200.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,8400.0,Unknown,11200.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,7200.0,Southwest,11700.0,No Annotation
2022-12-27,Moab,Natural,Facets,48,6000.0,North,10800.0,No Annotation
2022-10-25,Moab,Natural,Unknown,18,12000.0,Northeast,11600.0,No Annotation
2023-01-01,Salt Lake,Skier,New Snow,18,360.0,North,9400.0,No Annotation
2022-12-31,Ogden,Skier,Unknown,36,12000.0,Northeast,9300.0,No Annotation
2023-01-01,Logan,Unknown,Facets,72,8400.0,East,8900.0,No Annotation
2022-12-31,Ogden,Natural,Facets,48,3600.0,Northeast,7800.0,No Annotation
2023-01-02,Skyline,Snowmobiler,Facets,72,7200.0,Northeast,10000.0,No Annotation
2023-01-02,Uintas,Snowmobiler,Facets,24,1200.0,Northwest,9600.0,No Annotation
2023-01-03,Uintas,Unknown,Facets,24,1200.0,Northeast,8300.0,No Annotation
2023-01-02,Moab,Natural,Facets,72,6000.0,North,11700.0,No Annotation
2023-01-02,Moab,Natural,Facets,60,4800.0,Northeast,11800.0,No Annotation
2023-01-01,Skyline,Natural,Facets,42,7200.0,Northeast,10400.0,No Annotation
2023-01-02,Uintas,Natural,Facets,36,4200.0,North,9600.0,No Annotation
2023-01-02,Moab,Natural,Facets,60,8400.0,Northeast,11200.0,No Annotation
2023-01-02,Moab,Natural,Facets,72,12000.0,Northwest,11600.0,No Annotation
2023-01-04,Moab,Natural,New Snow,24,5400.0,Northeast,12000.0,No Annotation
2023-01-01,Uintas,Unknown,Facets,36,4800.0,Northeast,10100.0,No Annotation
2023-01-05,Uintas,Natural,Density Change,12,480.0,North,10600.0,No Annotation
2023-01-01,Uintas,Unknown,Facets,36,3000.0,North,10200.0,No Annotation
2023-01-06,Salt Lake,Natural,New Snow,14,1800.0,Northeast,8900.0,No Annotation
2023-01-06,Logan,Natural,Facets,48,9600.0,Northeast,9000.0,No Annotation
2023-01-02,Moab,Natural,Facets,42,15000.0,Northwest,10700.0,No Annotation
2023-01-08,Logan,Skier,Facets,72,21000.0,East,8000.0,No Annotation
2023-01-08,Salt Lake,Snowboarder,Unknown,5,15000.0,Northwest,10200.0,No Annotation
2023-01-07,Salt Lake,Natural,Unknown,6,1200.0,Northeast,8800.0,No Annotation
2023-01-08,Salt Lake,Skier,Unknown,12,600.0,Northwest,9700.0,No Annotation
2023-01-10,Salt Lake,Skier,New Snow/Old Snow Interface,12,1200.0,North,9600.0,No Annotation
2023-01-11,Skyline,Natural,Facets,48,1200.0,Northeast,8700.0,No Annotation
2023-01-12,Salt Lake,Natural,Facets,72,21000.0,Northeast,10200.0,No Annotation
2023-01-11,Logan,Natural,Facets,72,27000.0,Northeast,8800.0,No Annotation
2023-01-11,Logan,Natural,Facets,60,21000.0,East,8400.0,No Annotation
2023-01-12,Skyline,Explosive,Facets,48,1200.0,Northeast,8700.0,No Annotation
2023-01-11,Logan,Natural,Facets,60,27000.0,Northeast,8400.0,No Annotation
2023-01-15,Salt Lake,Skier,Density Change,8,1200.0,Northeast,8400.0,No Annotation
2023-01-15,Salt Lake,Skier,New Snow,8,1200.0,North,9000.0,No Annotation
2023-01-15,Salt Lake,Natural,New Snow,12,7200.0,East,9500.0,No Annotation
2023-01-15,Salt Lake,Skier,New Snow,6,2400.0,North,8100.0,No Annotation
2023-01-15,Salt Lake,Skier,New Snow/Old Snow Interface,8,3600.0,Northeast,9100.0,No Annotation
2023-01-15,Salt Lake,Skier,New Snow,8,1800.0,North,10400.0,No Annotation
2023-01-15,Salt Lake,Skier,Unknown,12,3600.0,Northeast,9400.0,No Annotation
2023-01-15,Salt Lake,Natural,New Snow/Old Snow Interface,8,3600.0,Southeast,7800.0,No Annotation
2023-01-15,Salt Lake,Skier,Density Change,16,4800.0,North,10200.0,No Annotation
2023-01-15,Salt Lake,Skier,Density Change,10,240.0,Southeast,9800.0,No Annotation
2023-01-15,Provo,Natural,Density Change,18,4200.0,North,9600.0,No Annotation
2023-01-15,Salt Lake,Skier,Unknown,4,3600.0,Northwest,7800.0,No Annotation
2023-01-15,Salt Lake,Skier,New Snow/Old Snow Interface,3,240.0,Northwest,8000.0,No Annotation
2023-01-16,Salt Lake,Skier,Unknown,6,6000.0,North,10300.0,No Annotation
2023-01-16,Salt Lake,Skier,Unknown,18,4800.0,Southeast,10100.0,No Annotation
2023-01-16,Salt Lake,Skier,New Snow/Old Snow Interface,12,600.0,North,7900.0,No Annotation
2023-01-21,Salt Lake,Skier,New Snow,36,720.0,Southwest,10400.0,No Annotation
2023-01-21,Skyline,Natural,Density Change,8,1200.0,Southeast,10200.0,No Annotation
2023-01-17,Moab,Natural,Facets,48,18000.0,North,10400.0,No Annotation
2023-01-23,Logan,Natural,Wet grains,12,5400.0,South,7500.0,No Annotation
2023-01-23,Ogden,Skier,New Snow/Old Snow Interface,4,600.0,Northeast,7400.0,No Annotation
2023-01-26,Salt Lake,Snowboarder,Density Change,18,9600.0,Southeast,10300.0,No Annotation
2023-01-27,Provo,Snowmobiler,Unknown,6,600.0,East,8000.0,No Annotation
2023-01-28,Salt Lake,Skier,Facets,18,3600.0,North,7300.0,No Annotation
2023-01-28,Salt Lake,Natural,New Snow/Old Snow Interface,18,4200.0,North,10300.0,No Annotation
2023-01-28,Salt Lake,Skier,New Snow/Old Snow Interface,14,7200.0,Northeast,9300.0,No Annotation
2023-01-28,Salt Lake,Skier,New Snow/Old Snow Interface,24,3000.0,West,9200.0,No Annotation
2023-01-28,Uintas,Skier,Facets,18,7200.0,Northwest,8400.0,No Annotation
2023-01-28,Logan,Hiker,Facets,48,1200.0,East,7700.0,No Annotation
2023-01-28,Salt Lake,Hiker,Unknown,12,720.0,North,6800.0,No Annotation
2023-01-29,Salt Lake,Skier,New Snow/Old Snow Interface,30,7200.0,Southeast,10400.0,No Annotation
2023-01-28,Salt Lake,Snowboarder,Unknown,24,3600.0,North,6000.0,No Annotation
2023-01-29,Salt Lake,Snowboarder,Unknown,36,3600.0,Southeast,9100.0,No Annotation
2023-01-28,Salt Lake,Skier,New Snow/Old Snow Interface,12,12000.0,South,9900.0,No Annotation
2023-01-30,Salt Lake,Skier,Facets,24,3600.0,Southwest,9900.0,No Annotation
2023-01-29,Logan,Natural,Facets,36,8400.0,Southeast,9600.0,No Annotation
2023-01-30,Salt Lake,Natural,Facets,20,3000.0,Southeast,9400.0,No Annotation
2023-01-29,Logan,Natural,Facets,30,21000.0,South,8500.0,No Annotation
2023-01-30,Salt Lake,Natural,Unknown,8,1200.0,East,10800.0,No Annotation
2023-01-29,Logan,Natural,Unknown,24,7200.0,South,9600.0,No Annotation
2023-01-29,Logan,Natural,Facets,18,3600.0,South,6700.0,No Annotation
2023-02-03,Uintas,Skier,Unknown,3,1500.0,North,9700.0,No Annotation
2023-01-29,Logan,Natural,Facets,24,6000.0,East,8800.0,No Annotation
2023-02-03,Salt Lake,Skier,New Snow/Old Snow Interface,8,120.0,North,9300.0,No Annotation
2023-02-03,Salt Lake,Skier,New Snow/Old Snow Interface,6,240.0,West,9000.0,No Annotation
2023-02-03,Provo,Unknown,Unknown,8,3000.0,Southeast,7800.0,No Annotation
2023-02-05,Ogden,Skier,Unknown,36,720.0,East,7600.0,No Annotation
2023-01-30,Provo,Natural,Facets,10,39000.0,Southeast,10300.0,No Annotation
2023-02-06,Salt Lake,Snowboarder,New Snow,10,3600.0,Northwest,10200.0,No Annotation
2023-02-07,Salt Lake,Snowboarder,Density Change,12,3600.0,West,9400.0,No Annotation
2023-02-07,Salt Lake,Unknown,Density Change,24,10800.0,South,10400.0,No Annotation
2023-02-11,Logan,Skier,Unknown,10,6000.0,Northeast,9000.0,No Annotation
2023-02-15,Salt Lake,Skier,Density Change,10,7200.0,Northwest,8700.0,No Annotation
2023-02-15,Salt Lake,Skier,New Snow,6,120.0,Southwest,8500.0,No Annotation
2023-02-19,Salt Lake,Skier,New Snow/Old Snow Interface,8,960.0,East,10300.0,No Annotation
2023-02-19,Salt Lake,Natural,New Snow/Old Snow Interface,12,2400.0,West,5800.0,No Annotation
2023-02-21,Ogden,Skier,Density Change,6,720.0,North,7200.0,No Annotation
2023-02-22,Salt Lake,Skier,Unknown,14,6000.0,Southeast,7500.0,No Annotation
2023-02-22,Logan,Natural,Facets,12,9600.0,Northwest,6400.0,No Annotation
2023-02-24,Salt Lake,Natural,Density Change,24,3600.0,Northeast,9700.0,No Annotation
2023-02-22,Logan,Natural,Facets,24,1200.0,East,6900.0,No Annotation
2023-02-24,Salt Lake,Skier,Density Change,12,600.0,Northwest,8900.0,No Annotation
2023-02-25,Salt Lake,Snowboarder,Unknown,12,2400.0,Northeast,10200.0,No Annotation
2023-02-25,Uintas,Natural,Density Change,12,1800.0,Northeast,10800.0,No Annotation
2023-02-25,Uintas,Natural,Density Change,12,3600.0,Northeast,10000.0,No Annotation
2023-02-25,Uintas,Natural,Density Change,12,1800.0,Northeast,10500.0,No Annotation
2023-02-25,Skyline,Snowmobiler,New Snow/Old Snow Interface,12,6000.0,Northeast,10100.0,No Annotation
2023-02-26,Skyline,Natural,New Snow/Old Snow Interface,12,6000.0,Northeast,10200.0,No Annotation
2023-02-25,Salt Lake,Skier,Unknown,12,720.0,Northwest,9000.0,No Annotation
2023-02-26,Salt Lake,Unknown,Unknown,36,1200.0,Northwest,9800.0,No Annotation
2023-02-26,Uintas,Skier,Facets,24,1200.0,North,6900.0,No Annotation
2023-02-27,Logan,Natural,Facets,18,15000.0,North,6400.0,No Annotation
2023-02-23,Moab,Natural,Unknown,30,4800.0,North,10600.0,No Annotation
2023-02-23,Moab,Natural,Unknown,36,1500.0,Northwest,11400.0,No Annotation
2023-02-28,Logan,Natural,Unknown,12,1500.0,North,5600.0,No Annotation
2023-02-28,Logan,Skier,Facets,24,7200.0,East,8000.0,No Annotation
2023-03-01,Salt Lake,Natural,New Snow,6,1200.0,Northeast,10500.0,No Annotation
2023-03-01,Logan,Unknown,Facets,18,1080.0,West,6800.0,No Annotation
2023-03-02,Salt Lake,Skier,Facets,24,3000.0,Northwest,10000.0,No Annotation
2023-03-02,Logan,Snowmobiler,Facets,48,9600.0,Southeast,9000.0,No Annotation
2023-03-01,Logan,Snowmobiler,Facets,30,8400.0,North,9100.0,No Annotation
2023-03-04,Salt Lake,Skier,Density Change,16,240.0,North,9600.0,No Annotation
2023-03-04,Uintas,Skier,Density Change,16,1200.0,Northeast,10200.0,No Annotation
2023-03-04,Uintas,Natural,Unknown,36,4800.0,North,9600.0,No Annotation
2023-03-05,Logan,Natural,New Snow/Old Snow Interface,11,9600.0,North,6200.0,No Annotation
2023-03-05,Ogden,Skier,Density Change,18,4200.0,East,8600.0,No Annotation
2023-03-06,Logan,Natural,New Snow/Old Snow Interface,6,480.0,North,5100.0,No Annotation
2023-03-09,Ogden,Skier,Density Change,24,5400.0,Southeast,9400.0,No Annotation
2023-03-09,Salt Lake,Natural,Unknown,14,18000.0,South,9000.0,No Annotation
2023-03-11,Skyline,Natural,Facets,30,7200.0,East,8200.0,No Annotation
2023-03-11,Salt Lake,Skier,New Snow,3,720.0,Northeast,8000.0,No Annotation
2023-03-11,Salt Lake,Snowboarder,Unknown,4,4800.0,Northeast,8800.0,No Annotation
2023-03-11,Salt Lake,Natural,Unknown,36,8400.0,East,9800.0,No Annotation
2023-03-11,Provo,Unknown,Facets,42,21000.0,West,9300.0,No Annotation
2023-03-11,Salt Lake,Natural,Unknown,24,7200.0,West,9000.0,No Annotation
2023-03-10,Logan,Natural,Wet grains,18,4200.0,North,5200.0,No Annotation
2023-03-10,Logan,Natural,Wet grains,16,6000.0,North,6400.0,No Annotation
2023-03-10,Uintas,Natural,New Snow/Old Snow Interface,30,4800.0,Northeast,10400.0,No Annotation
2023-03-10,Uintas,Natural,New Snow/Old Snow Interface,24,3600.0,Northeast,10500.0,No Annotation
2023-03-15,Logan,Natural,Wet grains,30,9600.0,West,6500.0,No Annotation
2023-03-15,Salt Lake,Natural,Facets,24,2400.0,North,9600.0,No Annotation
2023-03-15,Logan,Natural,Wet grains,30,18000.0,North,6600.0,No Annotation
2023-03-15,Logan,Natural,Unknown,24,120.0,Unknown,5100.0,No Annotation
2023-03-15,Logan,Natural,New Snow/Old Snow Interface,12,4200.0,Northwest,8600.0,No Annotation
2023-03-16,Salt Lake,Natural,New Snow/Old Snow Interface,12,4800.0,North,10200.0,No Annotation
2023-03-15,Logan,Natural,Ground Interface,24,5400.0,North,5600.0,No Annotation
2023-03-15,Logan,Natural,Wet grains,24,9600.0,Northeast,6600.0,No Annotation
2023-03-16,Salt Lake,Skier,Density Change,3,2400.0,Northeast,8800.0,No Annotation
2023-03-15,Logan,Natural,Wet grains,30,7200.0,North,6300.0,No Annotation
2023-03-16,Salt Lake,Skier,Graupel,12,1800.0,Southeast,9800.0,No Annotation
2023-03-15,Logan,Natural,Wet grains,12,4200.0,South,6800.0,No Annotation
2023-03-17,Uintas,Natural,Facets,30,2400.0,Northeast,9200.0,No Annotation
2023-03-15,Uintas,Unknown,Unknown,48,9600.0,East,9800.0,No Annotation
2023-03-19,Salt Lake,Natural,Graupel,14,600.0,North,9700.0,No Annotation
2023-03-19,Uintas,Snowmobiler,Facets,36,6000.0,Northeast,10800.0,No Annotation
2023-03-15,Logan,Natural,Ground Interface,36,8400.0,East,6000.0,No Annotation
2023-03-21,Logan,Natural,Unknown,3,480.0,Northwest,8000.0,No Annotation
2023-02-25,Skyline,Snowmobiler,Unknown,18,1800.0,East,10500.0,No Annotation
2023-03-21,Salt Lake,Natural,Unknown,8,7200.0,Southwest,9200.0,No Annotation
2023-03-22,Skyline,Natural,Density Change,20,3600.0,Northeast,9000.0,No Annotation
2023-03-23,Salt Lake,Skier,Unknown,12,2400.0,West,10300.0,No Annotation
2023-03-23,Salt Lake,Skier,Unknown,12,7200.0,Northeast,9700.0,No Annotation
2023-03-24,Abajos,Skier,Density Change,24,7200.0,East,10000.0,No Annotation
2023-03-24,Salt Lake,Natural,Unknown,12,1200.0,Southwest,9200.0,No Annotation
2023-03-25,Provo,Skier,Unknown,10,1800.0,South,9700.0,No Annotation
2023-03-25,Logan,Natural,New Snow/Old Snow Interface,36,30000.0,East,8600.0,No Annotation
2023-03-22,Moab,Natural,Unknown,24,18000.0,Northwest,9600.0,No Annotation
2023-03-25,Logan,Natural,New Snow/Old Snow Interface,36,30000.0,East,8500.0,No Annotation
2023-03-25,Logan,Natural,New Snow/Old Snow Interface,36,30000.0,East,8500.0,No Annotation
2023-03-24,Provo,Natural,Unknown,144,7200.0,West,8000.0,No Annotation
2023-03-26,Salt Lake,Skier,Density Change,12,10800.0,North,9600.0,No Annotation
2023-03-22,Moab,Natural,Facets,60,2400.0,West,11100.0,No Annotation
2023-03-22,Moab,Natural,Facets,60,3600.0,West,11100.0,No Annotation
2023-03-28,Salt Lake,Natural,New Snow/Old Snow Interface,48,8400.0,East,9700.0,No Annotation
2023-03-28,Salt Lake,Snowboarder,Density Change,12,3600.0,West,10100.0,No Annotation
2023-03-28,Ogden,Unknown,Unknown,24,8400.0,East,7000.0,No Annotation
2023-03-30,Salt Lake,Skier,Unknown,10,2400.0,Southwest,9400.0,No Annotation
2023-03-30,Ogden,Snowmobiler,Unknown,10,120.0,Northeast,8200.0,No Annotation
2023-03-31,Provo,Skier,Unknown,10,360.0,West,7200.0,No Annotation
2023-03-31,Provo,Natural,Unknown,120,18000.0,Northeast,10800.0,No Annotation
2023-03-31,Uintas,Natural,New Snow/Old Snow Interface,24,10800.0,East,9500.0,No Annotation
2023-03-31,Uintas,Natural,New Snow/Old Snow Interface,24,4800.0,Southeast,9600.0,No Annotation
2023-04-02,Salt Lake,Natural,Unknown,36,360.0,Southeast,8900.0,No Annotation
2023-04-03,Salt Lake,Skier,Density Change,8,3000.0,North,9900.0,No Annotation
2023-03-27,Salt Lake,Snowmobiler,Facets,36,27000.0,East,10400.0,No Annotation
2023-04-04,Salt Lake,Natural,New Snow,20,5400.0,Northeast,7800.0,No Annotation
2023-04-05,Logan,Natural,Facets,42,33000.0,East,8800.0,No Annotation
2023-04-04,Logan,Natural,New Snow/Old Snow Interface,24,9600.0,Southwest,8900.0,No Annotation
2023-04-06,Salt Lake,Explosive,New Snow/Old Snow Interface,84,15000.0,South,10000.0,No Annotation
2023-04-06,Logan,Natural,Wet grains,18,7200.0,North,6500.0,No Annotation
2023-04-06,Uintas,Natural,Density Change,18,2400.0,Southeast,9900.0,No Annotation
2023-04-07,Salt Lake,Natural,Unknown,48,1200.0,West,9100.0,No Annotation
2023-04-05,Logan,Natural,New Snow/Old Snow Interface,8,1800.0,North,5100.0,No Annotation
2023-04-07,Logan,Natural,New Snow/Old Snow Interface,36,21000.0,East,8600.0,No Annotation
2023-04-07,Logan,Natural,New Snow/Old Snow Interface,36,18000.0,Northeast,9300.0,No Annotation
2023-04-08,Logan,Natural,New Snow/Old Snow Interface,24,24000.0,Southeast,8500.0,No Annotation
2023-04-08,Logan,Natural,Wet grains,12,7200.0,West,6400.0,No Annotation
2023-04-08,Logan,Natural,Wet grains,12,7200.0,North,6200.0,No Annotation
2023-04-08,Logan,Natural,Wet grains,24,21000.0,South,8000.0,No Annotation
2023-04-08,Logan,Skier,Wet grains,12,4200.0,West,6400.0,No Annotation
2023-04-09,Logan,Natural,Facets,72,27000.0,East,8300.0,No Annotation
2023-04-09,Salt Lake,Unknown,Unknown,24,24000.0,South,10500.0,No Annotation
2023-04-09,Ogden,Natural,Unknown,36,33000.0,West,9200.0,No Annotation
2023-04-09,Logan,Natural,Wet grains,16,6000.0,Northwest,8000.0,No Annotation
2023-04-09,Logan,Natural,New Snow/Old Snow Interface,48,27000.0,East,8500.0,No Annotation
2023-04-08,Logan,Natural,Wet grains,30,12000.0,East,7600.0,No Annotation
2023-03-09,Uintas,Skier,Facets,48,15000.0,Southeast,10400.0,No Annotation
2023-04-09,Logan,Natural,Wet grains,12,4800.0,East,6700.0,No Annotation
2023-04-10,Logan,Natural,Wet grains,8,600.0,East,6000.0,No Annotation
2023-04-04,Logan,Unknown,New Snow,20,5400.0,East,7400.0,No Annotation
